store_id,store_name,location,opened_date
23620,Store 23620,Houston,2019-09-09
23621,Store 23621,Houston,2011-07-21
23622,Store 23622,Chicago,2010-06-07
23623,Store 23623,Phoenix,2014-05-21
23624,Store 23624,Phoenix,2018-01-22
23625,Store 23625,Chicago,2015-07-02
23626,Store 23626,Houston,2011-12-03
23627,Store 23627,New York,2013-06-03
23628,Store 23628,Los Angeles,2016-11-30
23629,Store 23629,Houston,2016-01-12
23630,Store 23630,New York,2010-09-09
23631,Store 23631,Phoenix,2017-03-18
23632,Store 23632,Houston,2018-11-26
23633,Store 23633,Houston,2010-04-22
23634,Store 23634,Chicago,2015-01-24
23635,Store 23635,New York,2017-03-25
23636,Store 23636,Phoenix,2018-12-13
23637,Store 23637,Houston,2018-11-19
23638,Store 23638,Phoenix,2019-11-09
23639,Store 23639,Houston,2011-04-14
23640,Store 23640,Phoenix,2013-07-04
23641,Store 23641,New York,2010-10-05
23642,Store 23642,Los Angeles,2015-12-15
23643,Store 23643,Phoenix,2014-02-04
23644,Store 23644,Phoenix,2019-07-12
23645,Store 23645,Phoenix,2015-03-11
23646,Store 23646,Los Angeles,2018-04-04
23647,Store 23647,Houston,2012-02-06
23648,Store 23648,Houston,2010-04-26
23649,Store 23649,New York,2011-03-01
23650,Store 23650,Los Angeles,2014-08-22
23651,Store 23651,Phoenix,2016-02-29
23652,Store 23652,Phoenix,2017-02-09
23653,Store 23653,Houston,2012-09-19
23654,Store 23654,New York,2018-02-08
23655,Store 23655,Houston,2018-12-15
23656,Store 23656,Phoenix,2014-02-23
23657,Store 23657,Los Angeles,2015-03-06
23658,Store 23658,Los Angeles,2015-07-15
23659,Store 23659,New York,2017-10-26
23660,Store 23660,Los Angeles,2018-02-10
23661,Store 23661,Phoenix,2012-10-18
23662,Store 23662,Phoenix,2019-04-15
23663,Store 23663,Los Angeles,2012-06-03
23664,Store 23664,Phoenix,2018-12-26
23665,Store 23665,New York,2012-07-29
23666,Store 23666,Chicago,2015-07-09
23667,Store 23667,Phoenix,2010-01-20
23668,Store 23668,Chicago,2016-07-29
23669,Store 23669,Houston,2018-01-23
23670,Store 23670,Chicago,2012-11-05
23671,Store 23671,Los Angeles,2011-09-28
23672,Store 23672,Phoenix,2015-06-14
23673,Store 23673,Los Angeles,2013-06-02
23674,Store 23674,Chicago,2018-04-28
23675,Store 23675,Chicago,2011-02-21
23676,Store 23676,Houston,2016-09-16
23677,Store 23677,Houston,2016-02-19
23678,Store 23678,Phoenix,2015-08-07
23679,Store 23679,New York,2018-05-13
23680,Store 23680,Chicago,2010-12-03
23681,Store 23681,Chicago,2013-07-26
23682,Store 23682,Houston,2017-01-29
23683,Store 23683,Los Angeles,2011-07-11
23684,Store 23684,New York,2014-01-04
23685,Store 23685,Houston,2012-12-16
23686,Store 23686,Phoenix,2016-12-18
23687,Store 23687,Chicago,2016-03-01
23688,Store 23688,Chicago,2013-12-13
23689,Store 23689,Phoenix,2015-05-04
23690,Store 23690,Houston,2012-07-25
23691,Store 23691,New York,2010-01-15
23692,Store 23692,Phoenix,2016-10-26
23693,Store 23693,Houston,2013-06-13
23694,Store 23694,Los Angeles,2010-12-17
23695,Store 23695,Phoenix,2019-12-31
23696,Store 23696,Chicago,2015-09-20
23697,Store 23697,New York,2019-07-24
23698,Store 23698,New York,2010-01-01
23699,Store 23699,Phoenix,2017-02-24
23700,Store 23700,Houston,2017-11-24
23701,Store 23701,Los Angeles,2015-05-10
23702,Store 23702,Houston,2012-01-22
23703,Store 23703,Chicago,2014-07-19
23704,Store 23704,Chicago,2015-11-07
23705,Store 23705,Houston,2010-02-04
23706,Store 23706,Chicago,2019-11-28
23707,Store 23707,New York,2017-10-03
23708,Store 23708,Chicago,2010-01-07
23709,Store 23709,Phoenix,2018-07-05
23710,Store 23710,Chicago,2017-10-01
23711,Store 23711,Houston,2016-08-10
23712,Store 23712,Chicago,2018-04-15
23713,Store 23713,Houston,2015-01-21
23714,Store 23714,Phoenix,2019-03-15
23715,Store 23715,Chicago,2012-10-22
23716,Store 23716,New York,2018-07-15
23717,Store 23717,Houston,2010-04-07
23718,Store 23718,Houston,2013-05-25
23719,Store 23719,Los Angeles,2015-09-30
23720,Store 23720,New York,2016-03-16
23721,Store 23721,Chicago,2014-06-14
23722,Store 23722,Phoenix,2014-03-02
23723,Store 23723,Chicago,2018-04-12
23724,Store 23724,New York,2010-02-14
23725,Store 23725,Phoenix,2010-01-08
23726,Store 23726,Phoenix,2017-01-25
23727,Store 23727,New York,2012-02-13
23728,Store 23728,New York,2014-03-04
23729,Store 23729,Houston,2014-02-06
23730,Store 23730,Phoenix,2011-05-03
23731,Store 23731,Chicago,2016-09-04
23732,Store 23732,New York,2015-07-11
23733,Store 23733,Chicago,2014-07-07
23734,Store 23734,Los Angeles,2014-06-24
23735,Store 23735,Los Angeles,2010-12-23
23736,Store 23736,Houston,2013-01-01
23737,Store 23737,Houston,2017-12-03
23738,Store 23738,Phoenix,2014-12-13
23739,Store 23739,Phoenix,2018-01-30
23740,Store 23740,Phoenix,2017-12-14
23741,Store 23741,Los Angeles,2013-04-13
23742,Store 23742,New York,2018-01-23
23743,Store 23743,New York,2012-01-22
23744,Store 23744,Houston,2015-06-09
23745,Store 23745,New York,2018-04-29
23746,Store 23746,Chicago,2016-11-10
23747,Store 23747,Chicago,2011-01-04
23748,Store 23748,Phoenix,2019-07-06
23749,Store 23749,Phoenix,2019-08-30
23750,Store 23750,Los Angeles,2015-07-29
23751,Store 23751,Houston,2019-09-10
23752,Store 23752,Los Angeles,2015-01-03
23753,Store 23753,Houston,2011-12-30
23754,Store 23754,Chicago,2017-12-30
23755,Store 23755,Los Angeles,2018-01-24
23756,Store 23756,Phoenix,2015-12-28
23757,Store 23757,Houston,2018-12-09
23758,Store 23758,Chicago,2011-05-29
23759,Store 23759,New York,2010-06-18
23760,Store 23760,New York,2011-12-17
23761,Store 23761,Phoenix,2014-07-26
23762,Store 23762,New York,2010-02-22
23763,Store 23763,Phoenix,2017-05-21
23764,Store 23764,Phoenix,2011-10-15
23765,Store 23765,Phoenix,2013-06-28
23766,Store 23766,Phoenix,2012-01-06
23767,Store 23767,New York,2017-09-24
23768,Store 23768,New York,2011-11-09
23769,Store 23769,Los Angeles,2010-08-30
23770,Store 23770,Houston,2017-07-10
23771,Store 23771,Phoenix,2015-03-17
23772,Store 23772,Phoenix,2019-09-11
23773,Store 23773,Chicago,2012-07-21
23774,Store 23774,Houston,2015-09-21
23775,Store 23775,New York,2017-08-23
23776,Store 23776,Los Angeles,2019-07-15
23777,Store 23777,Los Angeles,2013-12-02
23778,Store 23778,Houston,2016-11-29
23779,Store 23779,Phoenix,2014-04-20
23780,Store 23780,Houston,2014-11-27
23781,Store 23781,Chicago,2013-11-22
23782,Store 23782,New York,2010-04-07
23783,Store 23783,Houston,2012-09-13
23784,Store 23784,Phoenix,2019-11-30
23785,Store 23785,Los Angeles,2018-04-09
23786,Store 23786,Phoenix,2015-10-31
23787,Store 23787,Phoenix,2015-04-17
23788,Store 23788,Phoenix,2013-08-15
23789,Store 23789,Los Angeles,2010-09-16
23790,Store 23790,Chicago,2014-05-16
23791,Store 23791,Chicago,2016-06-08
23792,Store 23792,Chicago,2017-11-09
23793,Store 23793,New York,2011-11-15
23794,Store 23794,Los Angeles,2010-06-29
23795,Store 23795,Chicago,2012-09-08
23796,Store 23796,Houston,2011-11-06
23797,Store 23797,Chicago,2013-04-19
23798,Store 23798,Houston,2016-08-19
23799,Store 23799,Phoenix,2011-06-18
23800,Store 23800,Chicago,2017-12-11
23801,Store 23801,Chicago,2015-02-06
23802,Store 23802,Houston,2016-04-30
23803,Store 23803,Los Angeles,2014-12-03
23804,Store 23804,Houston,2014-12-21
23805,Store 23805,Chicago,2013-04-29
23806,Store 23806,New York,2015-09-08
23807,Store 23807,Chicago,2010-05-04
23808,Store 23808,Phoenix,2013-02-11
23809,Store 23809,Chicago,2019-10-30
23810,Store 23810,Chicago,2015-04-10
23811,Store 23811,New York,2018-01-25
23812,Store 23812,Houston,2015-07-19
23813,Store 23813,New York,2011-02-19
23814,Store 23814,Los Angeles,2018-08-15
23815,Store 23815,Los Angeles,2014-07-30
23816,Store 23816,Los Angeles,2014-07-07
23817,Store 23817,New York,2017-08-12
23818,Store 23818,Los Angeles,2010-02-13
23819,Store 23819,Los Angeles,2014-11-04
23820,Store 23820,Chicago,2012-06-05
23821,Store 23821,Phoenix,2011-03-01
23822,Store 23822,New York,2011-11-05
23823,Store 23823,Phoenix,2012-04-09
23824,Store 23824,Phoenix,2018-10-16
23825,Store 23825,Houston,2014-08-02
23826,Store 23826,Chicago,2018-09-01
23827,Store 23827,Chicago,2015-08-31
23828,Store 23828,Los Angeles,2019-04-03
23829,Store 23829,Houston,2017-01-24
23830,Store 23830,Los Angeles,2013-03-29
23831,Store 23831,Los Angeles,2013-06-22
23832,Store 23832,Los Angeles,2018-07-17
23833,Store 23833,New York,2016-07-19
23834,Store 23834,Los Angeles,2015-10-15
23835,Store 23835,Houston,2014-03-06
23836,Store 23836,Houston,2019-04-08
23837,Store 23837,Los Angeles,2013-06-01
23838,Store 23838,Houston,2012-10-22
23839,Store 23839,Phoenix,2011-05-29
23840,Store 23840,Phoenix,2016-05-23
23841,Store 23841,Chicago,2014-02-19
23842,Store 23842,Houston,2017-12-27
23843,Store 23843,Houston,2017-10-13
23844,Store 23844,Chicago,2011-04-23
23845,Store 23845,New York,2018-01-05
23846,Store 23846,Chicago,2017-12-29
23847,Store 23847,Phoenix,2014-04-04
23848,Store 23848,Phoenix,2013-11-06
23849,Store 23849,Phoenix,2017-05-06
23850,Store 23850,New York,2014-05-04
23851,Store 23851,Chicago,2019-10-12
23852,Store 23852,Chicago,2013-02-13
23853,Store 23853,Chicago,2017-03-13
23854,Store 23854,Houston,2013-09-11
23855,Store 23855,Chicago,2015-06-03
23856,Store 23856,New York,2012-04-29
23857,Store 23857,Chicago,2013-06-23
23858,Store 23858,Los Angeles,2015-02-10
23859,Store 23859,New York,2016-04-27
23860,Store 23860,Chicago,2018-11-24
23861,Store 23861,Los Angeles,2011-08-25
23862,Store 23862,Phoenix,2010-09-08
23863,Store 23863,Houston,2017-05-02
23864,Store 23864,Houston,2010-02-17
23865,Store 23865,Chicago,2015-04-30
23866,Store 23866,Phoenix,2018-06-07
23867,Store 23867,Houston,2011-07-28
23868,Store 23868,Chicago,2018-11-12
23869,Store 23869,Phoenix,2010-01-19
23870,Store 23870,Houston,2016-12-05
23871,Store 23871,New York,2015-07-09
23872,Store 23872,New York,2014-09-13
23873,Store 23873,Phoenix,2016-08-22
23874,Store 23874,Houston,2015-03-12
23875,Store 23875,New York,2019-07-29
23876,Store 23876,Houston,2018-11-22
23877,Store 23877,Houston,2019-01-12
23878,Store 23878,New York,2012-07-31
23879,Store 23879,New York,2011-05-19
23880,Store 23880,New York,2010-07-17
23881,Store 23881,Chicago,2015-03-28
23882,Store 23882,New York,2011-03-11
23883,Store 23883,Chicago,2019-12-15
23884,Store 23884,Chicago,2010-09-09
23885,Store 23885,Houston,2016-05-07
23886,Store 23886,Houston,2019-10-13
23887,Store 23887,Los Angeles,2010-04-22
23888,Store 23888,Los Angeles,2010-12-15
23889,Store 23889,Los Angeles,2017-11-25
23890,Store 23890,Phoenix,2018-08-13
23891,Store 23891,Phoenix,2011-10-12
23892,Store 23892,Houston,2018-08-27
23893,Store 23893,Phoenix,2015-11-15
23894,Store 23894,Chicago,2016-01-13
23895,Store 23895,Phoenix,2017-10-16
23896,Store 23896,Los Angeles,2019-08-19
23897,Store 23897,Los Angeles,2013-12-16
23898,Store 23898,Phoenix,2016-08-16
23899,Store 23899,Houston,2011-04-27
23900,Store 23900,Phoenix,2018-07-18
23901,Store 23901,Los Angeles,2016-04-19
23902,Store 23902,Phoenix,2017-06-23
23903,Store 23903,Houston,2015-07-17
23904,Store 23904,Houston,2012-07-04
23905,Store 23905,Los Angeles,2010-07-15
23906,Store 23906,Chicago,2010-06-19
23907,Store 23907,New York,2011-07-22
23908,Store 23908,Phoenix,2018-02-26
23909,Store 23909,New York,2016-10-22
23910,Store 23910,Phoenix,2010-02-13
23911,Store 23911,Houston,2017-11-16
23912,Store 23912,Los Angeles,2013-03-20
23913,Store 23913,Los Angeles,2019-05-12
23914,Store 23914,Houston,2012-10-21
23915,Store 23915,Chicago,2014-08-07
23916,Store 23916,Houston,2011-05-05
23917,Store 23917,Chicago,2017-05-16
23918,Store 23918,Phoenix,2012-01-24
23919,Store 23919,New York,2010-06-09
23920,Store 23920,Los Angeles,2017-01-23
23921,Store 23921,Houston,2018-11-23
23922,Store 23922,Los Angeles,2010-07-03
23923,Store 23923,Los Angeles,2013-06-20
23924,Store 23924,Chicago,2011-11-25
23925,Store 23925,New York,2019-06-30
23926,Store 23926,Los Angeles,2012-05-02
23927,Store 23927,Chicago,2016-08-31
23928,Store 23928,Chicago,2010-12-31
23929,Store 23929,Los Angeles,2014-12-24
23930,Store 23930,Chicago,2011-01-09
23931,Store 23931,Los Angeles,2019-01-07
23932,Store 23932,Phoenix,2012-02-29
23933,Store 23933,New York,2018-02-27
23934,Store 23934,Houston,2017-02-12
23935,Store 23935,Phoenix,2018-04-16
23936,Store 23936,Houston,2013-11-11
23937,Store 23937,Los Angeles,2017-10-25
23938,Store 23938,Houston,2012-11-01
23939,Store 23939,Chicago,2017-07-07
23940,Store 23940,Los Angeles,2017-11-19
23941,Store 23941,New York,2015-06-28
23942,Store 23942,Los Angeles,2019-07-11
23943,Store 23943,Houston,2012-10-27
23944,Store 23944,New York,2013-05-15
23945,Store 23945,Houston,2014-03-29
23946,Store 23946,Houston,2018-05-04
23947,Store 23947,Phoenix,2019-04-17
23948,Store 23948,Los Angeles,2014-08-11
23949,Store 23949,Chicago,2012-11-23
23950,Store 23950,Phoenix,2010-02-09
23951,Store 23951,Phoenix,2015-04-21
23952,Store 23952,New York,2011-03-04
23953,Store 23953,Houston,2017-01-27
23954,Store 23954,New York,2017-06-14
23955,Store 23955,Houston,2018-07-16
23956,Store 23956,Chicago,2017-04-29
23957,Store 23957,Houston,2012-05-03
23958,Store 23958,Phoenix,2018-07-10
23959,Store 23959,New York,2012-06-13
23960,Store 23960,Los Angeles,2013-06-21
23961,Store 23961,Phoenix,2013-02-21
23962,Store 23962,New York,2014-11-10
23963,Store 23963,New York,2017-08-16
23964,Store 23964,Houston,2015-07-07
23965,Store 23965,Houston,2011-11-24
23966,Store 23966,New York,2018-07-30
23967,Store 23967,Phoenix,2014-11-01
23968,Store 23968,Houston,2016-06-25
23969,Store 23969,Houston,2014-09-25
23970,Store 23970,New York,2016-03-03
23971,Store 23971,Los Angeles,2012-01-05
23972,Store 23972,New York,2014-06-09
23973,Store 23973,Houston,2015-08-06
23974,Store 23974,New York,2014-01-04
23975,Store 23975,Houston,2012-04-25
23976,Store 23976,Los Angeles,2019-07-02
23977,Store 23977,Los Angeles,2016-01-31
23978,Store 23978,Phoenix,2013-03-06
23979,Store 23979,Chicago,2019-06-22
23980,Store 23980,Los Angeles,2018-08-06
23981,Store 23981,Chicago,2010-10-15
23982,Store 23982,Chicago,2018-10-13
23983,Store 23983,Los Angeles,2010-12-13
23984,Store 23984,Phoenix,2010-06-19
23985,Store 23985,Chicago,2014-07-03
23986,Store 23986,Houston,2019-06-17
23987,Store 23987,Chicago,2016-10-30
23988,Store 23988,Phoenix,2017-11-23
23989,Store 23989,New York,2011-10-21
23990,Store 23990,Phoenix,2019-09-14
23991,Store 23991,New York,2014-01-22
23992,Store 23992,Phoenix,2013-07-05
23993,Store 23993,Houston,2017-12-09
23994,Store 23994,Phoenix,2018-06-19
23995,Store 23995,Houston,2013-05-25
23996,Store 23996,New York,2019-05-05
23997,Store 23997,Phoenix,2016-09-15
23998,Store 23998,Phoenix,2010-09-15
23999,Store 23999,New York,2019-11-28
24000,Store 24000,Houston,2019-07-11
24001,Store 24001,Los Angeles,2019-10-07
24002,Store 24002,Los Angeles,2018-10-31
24003,Store 24003,Chicago,2011-10-03
24004,Store 24004,Phoenix,2018-10-12
24005,Store 24005,New York,2012-05-10
24006,Store 24006,Houston,2018-06-11
24007,Store 24007,Phoenix,2016-08-31
24008,Store 24008,New York,2012-06-11
24009,Store 24009,Los Angeles,2016-05-21
24010,Store 24010,Houston,2010-06-30
24011,Store 24011,New York,2016-04-14
24012,Store 24012,New York,2012-06-03
24013,Store 24013,Houston,2011-01-24
24014,Store 24014,Phoenix,2011-01-22
24015,Store 24015,Phoenix,2014-04-27
24016,Store 24016,New York,2015-03-03
24017,Store 24017,Phoenix,2017-03-16
24018,Store 24018,New York,2015-12-20
24019,Store 24019,Houston,2011-02-15
24020,Store 24020,Houston,2013-09-08
24021,Store 24021,Houston,2016-11-28
24022,Store 24022,Chicago,2015-05-16
24023,Store 24023,Phoenix,2012-01-11
24024,Store 24024,New York,2013-01-07
24025,Store 24025,Houston,2016-08-20
24026,Store 24026,Houston,2015-03-14
24027,Store 24027,Los Angeles,2010-08-20
24028,Store 24028,New York,2015-12-29
24029,Store 24029,New York,2018-05-09
24030,Store 24030,Phoenix,2014-02-28
24031,Store 24031,Houston,2010-12-18
24032,Store 24032,Houston,2019-10-31
24033,Store 24033,Los Angeles,2012-12-29
24034,Store 24034,New York,2016-04-30
24035,Store 24035,Phoenix,2018-01-20
24036,Store 24036,Chicago,2017-11-12
24037,Store 24037,Houston,2012-08-06
24038,Store 24038,Houston,2016-05-31
24039,Store 24039,Chicago,2017-06-09
24040,Store 24040,New York,2019-08-08
24041,Store 24041,Phoenix,2010-04-08
24042,Store 24042,Phoenix,2018-02-26
24043,Store 24043,New York,2014-10-26
24044,Store 24044,Chicago,2013-10-24
24045,Store 24045,Los Angeles,2018-11-24
24046,Store 24046,New York,2014-07-02
24047,Store 24047,New York,2017-05-04
24048,Store 24048,Houston,2013-01-27
24049,Store 24049,Phoenix,2012-12-09
24050,Store 24050,Phoenix,2018-12-12
24051,Store 24051,Houston,2019-01-05
24052,Store 24052,Phoenix,2011-11-02
24053,Store 24053,Chicago,2016-02-01
24054,Store 24054,Chicago,2012-11-23
24055,Store 24055,Houston,2018-01-17
24056,Store 24056,Phoenix,2015-04-13
24057,Store 24057,New York,2010-11-20
24058,Store 24058,Phoenix,2013-04-25
24059,Store 24059,Phoenix,2014-12-15
24060,Store 24060,Phoenix,2019-03-18
24061,Store 24061,Chicago,2010-09-29
24062,Store 24062,Los Angeles,2011-07-23
24063,Store 24063,Phoenix,2010-01-13
24064,Store 24064,Los Angeles,2012-05-30
24065,Store 24065,New York,2017-12-31
24066,Store 24066,Los Angeles,2018-10-28
24067,Store 24067,Phoenix,2014-08-28
24068,Store 24068,Phoenix,2018-12-12
24069,Store 24069,Los Angeles,2012-06-06
24070,Store 24070,Houston,2016-08-22
24071,Store 24071,Chicago,2016-02-21
24072,Store 24072,New York,2012-03-23
24073,Store 24073,New York,2013-11-09
24074,Store 24074,Los Angeles,2013-08-28
24075,Store 24075,Phoenix,2011-05-27
24076,Store 24076,Houston,2015-11-28
24077,Store 24077,New York,2011-01-31
24078,Store 24078,Houston,2019-02-23
24079,Store 24079,Los Angeles,2010-02-21
24080,Store 24080,New York,2015-04-07
24081,Store 24081,Chicago,2013-09-06
24082,Store 24082,Houston,2010-07-29
24083,Store 24083,Chicago,2018-05-24
24084,Store 24084,Phoenix,2019-11-14
24085,Store 24085,Los Angeles,2010-12-15
24086,Store 24086,Chicago,2018-11-30
24087,Store 24087,Chicago,2011-02-27
24088,Store 24088,Phoenix,2012-06-21
24089,Store 24089,New York,2012-01-26
24090,Store 24090,Los Angeles,2015-04-02
24091,Store 24091,New York,2016-09-01
24092,Store 24092,Los Angeles,2015-05-11
24093,Store 24093,Chicago,2012-04-03
24094,Store 24094,Houston,2010-05-18
24095,Store 24095,Houston,2013-11-25
24096,Store 24096,Phoenix,2019-08-19
24097,Store 24097,Houston,2014-11-02
24098,Store 24098,Los Angeles,2014-08-06
24099,Store 24099,Los Angeles,2012-11-09
24100,Store 24100,New York,2018-10-24
24101,Store 24101,Chicago,2017-07-12
24102,Store 24102,Phoenix,2015-10-03
24103,Store 24103,Phoenix,2014-11-18
24104,Store 24104,Los Angeles,2018-02-12
24105,Store 24105,Phoenix,2019-07-16
24106,Store 24106,Chicago,2015-05-17
24107,Store 24107,Chicago,2010-01-09
24108,Store 24108,Houston,2016-04-14
24109,Store 24109,Houston,2013-04-08
24110,Store 24110,Houston,2014-08-27
24111,Store 24111,Houston,2010-05-03
24112,Store 24112,New York,2012-09-22
24113,Store 24113,Chicago,2011-11-11
24114,Store 24114,Houston,2019-02-19
24115,Store 24115,New York,2017-09-14
24116,Store 24116,Phoenix,2017-05-27
24117,Store 24117,New York,2016-10-13
24118,Store 24118,Houston,2014-08-22
24119,Store 24119,New York,2019-07-20
24120,Store 24120,Houston,2011-03-16
24121,Store 24121,Phoenix,2017-08-18
24122,Store 24122,Chicago,2010-07-05
24123,Store 24123,Los Angeles,2013-10-28
24124,Store 24124,Los Angeles,2018-07-26
24125,Store 24125,Los Angeles,2010-01-06
24126,Store 24126,Houston,2017-04-02
24127,Store 24127,Chicago,2016-06-12
24128,Store 24128,Houston,2019-12-02
24129,Store 24129,Los Angeles,2011-02-19
24130,Store 24130,Phoenix,2014-12-06
24131,Store 24131,Los Angeles,2010-02-23
24132,Store 24132,New York,2016-07-06
24133,Store 24133,Chicago,2016-07-14
24134,Store 24134,Phoenix,2017-05-29
24135,Store 24135,Chicago,2017-10-12
24136,Store 24136,New York,2011-03-20
24137,Store 24137,Los Angeles,2013-02-21
24138,Store 24138,Los Angeles,2011-09-16
